"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_32.py:1:26:1:32""]].","/gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_32.py","28","26","28","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_34.py:1:26:1:32""]].","/gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_34.py","38","26","38","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_37.py:1:26:1:32""]].","/gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_37.py","24","22","24","33"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_38.py:1:26:1:32""]].","/gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_38.py","24","22","24","33"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_39.py:1:26:1:32""]].","/gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_39.py","24","35","24","46"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_41.py:1:26:1:32""]].","/gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_41.py","32","34","32","45"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_42.py:1:26:1:32""]].","/gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_42.py","24","22","24","33"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_43.py:1:26:1:32""]].","/gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_43.py","26","26","26","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_44.py:1:26:1:32""]].","/gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_44.py","24","22","24","33"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_5.py:1:26:1:32""]].","/gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_5.py","24","30","24","41"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_7.py:1:26:1:32""]].","/gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_7.py","30","31","30","42"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_9.py:1:26:1:32""]].","/gen_scenario/Copilot_codeql-eg-UnsafeDeserialization-a_9.py","24","22","24","33"
