"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_41.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_41.py","31","29","31","40"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_9.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_9.py","31","26","31","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_2.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_2.py","30","25","30","36"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_20.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_20.py","38","25","38","36"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_29.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_29.py","30","22","30","33"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_3.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_3.py","32","26","32","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_32.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_32.py","36","31","36","42"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_39.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_39.py","32","29","32","40"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_4.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_4.py","30","25","30","36"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_40.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_40.py","32","29","32","40"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_6.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_6.py","34","35","34","46"
"Overly permissive file permissions","Allowing files to be readable or writable by users other than the owner may allow sensitive information to be accessed.","warning","Overly permissive mask in chmod sets file to world readable.","/unique_solution_0_0_3.py","16","1","16","38"
"Overly permissive file permissions","Allowing files to be readable or writable by users other than the owner may allow sensitive information to be accessed.","warning","Overly permissive mask in chmod sets file to world readable.","/unique_solution_0_4_4.py","16","1","16","39"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_11.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_11.py","57","44","57","50"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_14.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_14.py","33","32","33","38"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_18.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_18.py","33","38","33","55"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_2.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_2.py","33","29","33","31"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_20.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_20.py","25","26","25","43"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_21.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_21.py","31","32","31","46"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_30.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_30.py","33","38","33","40"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_36.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_36.py","25","15","25","27"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_40.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_40.py","25","15","25","32"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_6.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_6.py","33","29","33","35"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///cwe-79_codeql-eq-ReflectedXss_unique_solution_1_0_9.py:19:15:19:22""]].","/cwe-79_codeql-eq-ReflectedXss_unique_solution_1_0_9.py","20","12","20","32"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///cwe-79_codeql-eq-ReflectedXss_unique_solution_1_6_8.py:22:17:22:24""]].","/cwe-79_codeql-eq-ReflectedXss_unique_solution_1_6_8.py","23","12","23","38"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-a_26.py:1:26:1:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-a_26.py","28","42","28","53"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-a_28.py:1:26:1:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-a_28.py","30","26","30","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-a_2.py:1:26:1:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-a_2.py","24","22","24","33"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-a_30.py:1:26:1:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-a_30.py","24","22","24","33"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-a_32.py:1:26:1:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-a_32.py","28","26","28","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-a_41.py:1:26:1:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-a_41.py","32","34","32","45"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-a_42.py:1:26:1:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-a_42.py","24","22","24","33"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-a_43.py:1:26:1:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-a_43.py","26","26","26","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-a_7.py:1:26:1:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-a_7.py","30","31","30","42"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_10.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_10.py","31","31","31","42"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_13.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_13.py","25","22","25","33"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_14.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_14.py","31","26","31","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_15.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_15.py","31","26","31","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_17.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_17.py","33","30","33","41"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_18.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_18.py","27","26","27","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_19.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_19.py","31","26","31","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_1.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_1.py","31","29","31","40"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_25.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_25.py","27","26","27","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_2.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_2.py","31","26","31","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_30.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_30.py","25","22","25","33"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_31.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_31.py","25","30","25","41"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_32.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_32.py","31","26","31","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_3.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_3.py","29","22","29","33"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_41.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_41.py","31","29","31","40"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_4.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_4.py","29","35","29","46"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-b_9.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-b_9.py","31","26","31","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_20.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_20.py","38","25","38","36"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_29.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_29.py","30","22","30","33"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_2.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_2.py","30","25","30","36"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_32.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_32.py","36","31","36","42"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_39.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_39.py","32","29","32","40"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_3.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_3.py","32","26","32","37"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_40.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_40.py","32","29","32","40"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_4.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_4.py","30","25","30","36"
"Deserializing untrusted input","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-UnsafeDeserialization-c_6.py:2:26:2:32""]].","/Copilot_codeql-eg-UnsafeDeserialization-c_6.py","34","35","34","46"
"Overly permissive file permissions","Allowing files to be readable or writable by users other than the owner may allow sensitive information to be accessed.","warning","Overly permissive mask in chmod sets file to world readable.","/unique_solution_0_0_3.py","16","1","16","38"
"Overly permissive file permissions","Allowing files to be readable or writable by users other than the owner may allow sensitive information to be accessed.","warning","Overly permissive mask in chmod sets file to world readable.","/unique_solution_0_4_4.py","16","1","16","39"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///cwe-79_codeql-eq-ReflectedXss_unique_solution_1_0_9.py:19:15:19:22""]].","/cwe-79_codeql-eq-ReflectedXss_unique_solution_1_0_9.py","20","12","20","32"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///cwe-79_codeql-eq-ReflectedXss_unique_solution_1_6_8.py:22:17:22:24""]].","/cwe-79_codeql-eq-ReflectedXss_unique_solution_1_6_8.py","23","12","23","38"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_11.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_11.py","57","44","57","50"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_14.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_14.py","33","32","33","38"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_18.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_18.py","33","38","33","55"
"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command line depends on a [[""user-provided value""|""relative:///Copilot_codeql-eg-python-CommandInjection_20.py:1:26:1:32""]].","/Copilot_codeql-eg-python-CommandInjection_20.py","25","26","25","43"
